Customer ID,Recency,Frequency,Monetary,Customer_Age,Customer_Lifespan_Years,CLV,Churn_Prediction_Rate,CLV_segment,Churn_Risk,Customer_Segment
13622.0,696,32,658.95,695,1.904109589041096,1254.71,40.55892,Gold,Low Risk,Gold-Low Risk
13623.0,31,292,2566.49,736,2.0164383561643837,5175.17,,Platinum,High Risk,Platinum-High Risk
13624.0,388,22,462.08,387,1.0602739726027397,489.93,57.196434,Silver,Medium Risk,Silver-Medium Risk
13625.0,597,21,301.26,596,1.632876712328767,491.92,67.6333,Silver,Medium Risk,Silver-Medium Risk
13626.0,253,44,707.04,378,1.0356164383561643,732.22,42.397816,Silver,Low Risk,Silver-Low Risk
13627.0,59,129,2245.9,639,1.7506849315068493,3931.86,,Platinum,High Risk,Platinum-High Risk
13628.0,676,16,310.14,675,1.8493150684931507,573.55,68.13712,Silver,Medium Risk,Silver-Medium Risk
13629.0,23,87,13370.86,665,1.821917808219178,24360.61,,Platinum,High Risk,Platinum-High Risk
13630.0,5,71,2031.78,285,0.7808219178082192,1586.46,31.932953,Gold,Low Risk,Gold-Low Risk
13631.0,100,11,3070.42,266,0.7287671232876712,2237.62,36.0364,Gold,Low Risk,Gold-Low Risk
13632.0,25,221,3648.15,611,1.673972602739726,6106.9,,Platinum,High Risk,Platinum-High Risk
13634.0,33,450,5073.47,697,1.9095890410958904,9688.24,,Platinum,High Risk,Platinum-High Risk
13635.0,68,162,2999.16,738,2.021917808219178,6064.06,10.9293165,Platinum,Low Risk,Platinum-Low Risk
13636.0,37,63,949.12,284,0.7780821917808219,738.49,31.735554,Silver,Low Risk,Silver-Low Risk
13637.0,52,101,810.5,225,0.6164383561643836,499.62,26.093288,Silver,Low Risk,Silver-Low Risk
13638.0,16,8,122.64,15,0.0410958904109589,5.04,64.25051,Bronze,Medium Risk,Bronze-Medium Risk
13639.0,74,59,1346.27,436,1.1945205479452055,1608.15,33.65644,Gold,Low Risk,Gold-Low Risk
13640.0,611,4,405.0,610,1.6712328767123288,676.85,60.230183,Silver,Medium Risk,Silver-Medium Risk
13641.0,641,44,1016.47,733,2.0082191780821916,2041.29,35.338795,Gold,Low Risk,Gold-Low Risk
13642.0,216,114,514.72,432,1.1835616438356165,609.2,25.77917,Silver,Low Risk,Silver-Low Risk
13643.0,31,102,2156.77,731,2.0027397260273974,4319.45,,Platinum,High Risk,Platinum-High Risk
13644.0,16,146,2624.26,105,0.2876712328767123,754.92,9.71621,Silver,Low Risk,Silver-Low Risk
13645.0,120,5,252.1,119,0.32602739726027397,82.19,,Bronze,High Risk,Bronze-High Risk
13646.0,400,58,326.25,399,1.093150684931507,356.64,83.27674,Silver,High Risk,Silver-High Risk
13647.0,10,140,3071.68,602,1.6493150684931508,5066.17,,Platinum,High Risk,Platinum-High Risk
13648.0,400,106,1764.02,737,2.0191780821917806,3561.87,24.855358,Platinum,Low Risk,Platinum-Low Risk
13649.0,257,126,1678.88,526,1.441095890410959,2419.43,23.408642,Gold,Low Risk,Gold-Low Risk
13650.0,17,172,3288.0,682,1.8684931506849316,6143.61,,Platinum,High Risk,Platinum-High Risk
13651.0,35,14,226.85,381,1.0438356164383562,236.79,,Bronze,High Risk,Bronze-High Risk
13652.0,46,159,2570.85,651,1.7835616438356163,4585.27,11.133706,Platinum,Low Risk,Platinum-Low Risk
13653.0,488,9,152.2,487,1.3342465753424657,203.07,68.23914,Bronze,Medium Risk,Bronze-Medium Risk
13654.0,43,329,6308.0,737,2.0191780821917806,12736.98,2.8254366,Platinum,Low Risk,Platinum-Low Risk
13655.0,114,119,2280.51,591,1.6191780821917807,3692.55,,Platinum,High Risk,Platinum-High Risk
13656.0,165,87,1078.85,595,1.63013698630137,1758.67,,Gold,High Risk,Gold-High Risk
13657.0,11,16,382.14,201,0.5506849315068493,210.44,58.61771,Bronze,Medium Risk,Bronze-Medium Risk
13658.0,10,237,6025.5,671,1.8383561643835618,11077.02,5.154708,Platinum,Low Risk,Platinum-Low Risk
13659.0,206,275,4894.88,660,1.8082191780821917,8851.02,3.209906,Platinum,Low Risk,Platinum-Low Risk
13660.0,400,41,314.59,399,1.093150684931507,343.89,68.41862,Silver,Medium Risk,Silver-Medium Risk
13661.0,603,17,325.24,602,1.6493150684931508,536.42,66.80432,Silver,Medium Risk,Silver-Medium Risk
13662.0,86,137,2250.11,657,1.8,4050.2,,Platinum,High Risk,Platinum-High Risk
13663.0,179,99,2047.51,646,1.7698630136986302,3623.81,22.602726,Platinum,Low Risk,Platinum-Low Risk
13665.0,386,106,1711.6599999999999,503,1.378082191780822,2358.81,22.690075,Gold,Low Risk,Gold-Low Risk
13666.0,60,19,127.89999999999999,735,2.0136986301369864,257.55,73.11646,Bronze,Medium Risk,Bronze-Medium Risk
13667.0,149,87,305.02,148,0.4054794520547945,123.68,58.055954,Bronze,Medium Risk,Bronze-Medium Risk
13668.0,3,770,13089.94,727,1.9917808219178081,26072.29,,Platinum,High Risk,Platinum-High Risk
13669.0,51,14,413.55,406,1.1123287671232878,460.0,59.215755,Silver,Medium Risk,Silver-Medium Risk
13670.0,75,25,349.7,74,0.20273972602739726,70.9,61.07073,Bronze,Medium Risk,Bronze-Medium Risk
13671.0,395,76,194.95,394,1.0794520547945206,210.44,75.30818,Bronze,High Risk,Bronze-High Risk
13672.0,301,18,419.92,730,2.0,839.84,,Silver,High Risk,Silver-High Risk
13673.0,19,65,396.92,31,0.08493150684931507,33.71,,Bronze,High Risk,Bronze-High Risk
13674.0,433,14,240.68,432,1.1835616438356165,284.86,68.516624,Bronze,Medium Risk,Bronze-Medium Risk
13675.0,151,25,486.82000000000005,284,0.7780821917808219,378.79,,Silver,High Risk,Silver-High Risk
13676.0,539,13,243.9,618,1.6931506849315068,412.96,68.60048,Silver,Medium Risk,Silver-Medium Risk
13677.0,405,107,556.1899999999999,519,1.4219178082191781,790.86,40.85413,Silver,Low Risk,Silver-Low Risk
13678.0,152,16,232.6,151,0.4136986301369863,96.23,,Bronze,High Risk,Bronze-High Risk
13679.0,494,50,281.26,734,2.010958904109589,565.6,68.56236,Silver,Medium Risk,Silver-Medium Risk
13680.0,1,652,11435.67,734,2.010958904109589,22996.66,,Platinum,High Risk,Platinum-High Risk
13681.0,18,57,827.83,154,0.42191780821917807,349.28,40.84833,Silver,Low Risk,Silver-Low Risk
13682.0,187,3,59.5,186,0.5095890410958904,30.32,,Bronze,High Risk,Bronze-High Risk
13683.0,458,10,258.6,457,1.252054794520548,323.78,64.24538,Silver,Medium Risk,Silver-Medium Risk
13684.0,286,109,596.98,620,1.6986301369863013,1014.05,,Gold,High Risk,Gold-High Risk
13685.0,3,39,3119.44,59,0.16164383561643836,504.24,,Silver,High Risk,Silver-High Risk
13686.0,183,34,409.04,400,1.095890410958904,448.26,,Silver,High Risk,Silver-High Risk
13687.0,438,45,11880.84,437,1.1972602739726028,14224.46,40.44897,Platinum,Low Risk,Platinum-Low Risk
13688.0,635,5,375.5,634,1.736986301369863,652.24,59.14967,Silver,Medium Risk,Silver-Medium Risk
13689.0,63,9,1259.5,444,1.2164383561643837,1532.1,39.412437,Gold,Low Risk,Gold-Low Risk
13690.0,59,9,172.25,58,0.1589041095890411,27.37,68.23914,Bronze,Medium Risk,Bronze-Medium Risk
13691.0,396,54,212.78,395,1.082191780821918,230.27,68.90897,Bronze,Medium Risk,Bronze-Medium Risk
13692.0,25,96,3114.4,419,1.1479452054794521,3575.16,,Platinum,High Risk,Platinum-High Risk
13693.0,374,106,2011.82,732,2.0054794520547947,4034.66,,Platinum,High Risk,Platinum-High Risk
13694.0,4,1525,196482.81,734,2.010958904109589,395118.86,,Platinum,High Risk,Platinum-High Risk
13695.0,31,96,2770.73,577,1.5808219178082192,4380.03,12.171913,Platinum,Low Risk,Platinum-Low Risk
13696.0,422,24,2020.4,665,1.821917808219178,3681.0,38.40951,Platinum,Low Risk,Platinum-Low Risk
13697.0,39,12,151.29999999999998,38,0.10410958904109589,15.75,64.58996,Bronze,Medium Risk,Bronze-Medium Risk
13698.0,597,40,465.53000000000003,681,1.8657534246575342,868.56,62.142605,Silver,Medium Risk,Silver-Medium Risk
13699.0,155,37,764.15,549,1.5041095890410958,1149.37,,Gold,High Risk,Gold-High Risk
13700.0,26,243,2613.46,670,1.8356164383561644,4797.31,5.3874884,Platinum,Low Risk,Platinum-Low Risk
13701.0,447,9,161.0,446,1.2219178082191782,196.73,68.23914,Bronze,Medium Risk,Bronze-Medium Risk
13702.0,446,5,135.18,445,1.2191780821917808,164.81,65.69239,Bronze,Medium Risk,Bronze-Medium Risk
13703.0,318,37,425.56,414,1.1342465753424658,482.69,61.06313,Silver,Medium Risk,Silver-Medium Risk
13704.0,5,134,2308.06,87,0.23835616438356164,550.14,,Silver,High Risk,Silver-High Risk
13705.0,8,84,2035.33,623,1.7068493150684931,3474.0,,Platinum,High Risk,Platinum-High Risk
13706.0,303,38,631.17,626,1.715068493150685,1082.5,44.993774,Gold,Low Risk,Gold-Low Risk
13707.0,267,155,3365.86,536,1.4684931506849315,4942.74,,Platinum,High Risk,Platinum-High Risk
13708.0,271,51,296.88,270,0.7397260273972602,219.61,63.737106,Bronze,Medium Risk,Bronze-Medium Risk
13709.0,4,408,7591.75,697,1.9095890410958904,14497.12,,Platinum,High Risk,Platinum-High Risk
13710.0,32,15,509.52,611,1.673972602739726,852.92,,Silver,High Risk,Silver-High Risk
13711.0,219,92,1792.26,723,1.9808219178082191,3550.15,,Platinum,High Risk,Platinum-High Risk
13712.0,247,33,766.42,610,1.6712328767123288,1280.87,,Gold,High Risk,Gold-High Risk
13713.0,408,82,743.26,582,1.5945205479452054,1185.14,37.29603,Gold,Low Risk,Gold-Low Risk
13714.0,465,30,161.35,464,1.2712328767123289,205.11,78.3433,Bronze,High Risk,Bronze-High Risk
13715.0,281,534,8483.29,637,1.7452054794520548,14805.08,3.209906,Platinum,Low Risk,Platinum-Low Risk
13716.0,269,21,138.28,268,0.7342465753424657,101.53,,Bronze,High Risk,Bronze-High Risk
13717.0,32,124,1763.3,485,1.3287671232876712,2343.02,16.55533,Gold,Low Risk,Gold-Low Risk
13718.0,246,12,306.55,295,0.8082191780821918,247.76,,Bronze,High Risk,Bronze-High Risk
13719.0,15,251,2815.25,570,1.5616438356164384,4396.42,7.0130773,Platinum,Low Risk,Platinum-Low Risk
13720.0,117,43,799.9,254,0.6958904109589041,556.64,40.737312,Silver,Low Risk,Silver-Low Risk
13721.0,36,42,741.54,394,1.0794520547945206,800.46,,Silver,High Risk,Silver-High Risk
13722.0,132,189,5635.41,645,1.7671232876712328,9958.46,,Platinum,High Risk,Platinum-High Risk
13723.0,217,59,1209.2,610,1.6712328767123288,2020.85,,Gold,High Risk,Gold-High Risk
13724.0,637,42,213.01,636,1.7424657534246575,371.16,70.22546,Silver,Medium Risk,Silver-Medium Risk
13725.0,50,104,1980.56,308,0.8438356164383561,1671.27,23.260136,Gold,Low Risk,Gold-Low Risk
13726.0,39,42,1079.6599999999999,100,0.273972602739726,295.8,,Silver,High Risk,Silver-High Risk
13727.0,29,84,1080.05,729,1.9972602739726026,2157.14,,Gold,High Risk,Gold-High Risk
13728.0,37,164,2855.17,729,1.9972602739726026,5702.52,,Platinum,High Risk,Platinum-High Risk
13729.0,436,39,724.73,683,1.8712328767123287,1356.14,42.7949,Gold,Low Risk,Gold-Low Risk
13730.0,136,43,752.6,161,0.4410958904109589,331.97,40.737312,Silver,Low Risk,Silver-Low Risk
13731.0,219,38,610.59,246,0.673972602739726,411.52,44.993774,Silver,Low Risk,Silver-Low Risk
13732.0,28,33,491.86,27,0.07397260273972603,36.38,,Bronze,High Risk,Bronze-High Risk
13733.0,411,29,487.03000000000003,734,2.010958904109589,979.4,54.421364,Silver,Low Risk,Silver-Low Risk
13734.0,509,28,6701.640000000001,602,1.6493150684931508,11053.12,31.832767,Platinum,Low Risk,Platinum-Low Risk
13735.0,25,656,9813.22,725,1.9863013698630136,19492.01,,Platinum,High Risk,Platinum-High Risk
13736.0,5,557,2766.21,733,2.0082191780821916,5555.16,8.873159,Platinum,Low Risk,Platinum-Low Risk
13737.0,200,30,339.59999999999997,199,0.5452054794520548,185.15,,Bronze,High Risk,Bronze-High Risk
13738.0,396,92,440.93,395,1.082191780821918,477.17,47.66313,Silver,Low Risk,Silver-Low Risk
13739.0,18,6,292.2,527,1.4438356164383561,421.89,65.28199,Silver,Medium Risk,Silver-Medium Risk
13740.0,241,95,1597.77,737,2.0191780821917806,3226.18,30.010277,Gold,Low Risk,Gold-Low Risk
13741.0,72,34,668.4300000000001,216,0.5917808219178082,395.56,,Silver,High Risk,Silver-High Risk
13742.0,17,321,3131.02,319,0.873972602739726,2736.43,,Gold,High Risk,Gold-High Risk
13743.0,3,41,1341.6,258,0.7068493150684931,948.31,37.253105,Silver,Low Risk,Silver-Low Risk
13744.0,95,72,1156.36,291,0.7972602739726027,921.92,32.429134,Silver,Low Risk,Silver-Low Risk
13745.0,162,56,777.36,545,1.4931506849315068,1160.72,,Gold,High Risk,Gold-High Risk
13746.0,414,9,176.69,413,1.1315068493150684,199.93,67.79342,Bronze,Medium Risk,Bronze-Medium Risk
13747.0,374,6,249.39999999999998,424,1.1616438356164382,289.71,,Bronze,High Risk,Bronze-High Risk
13748.0,96,59,2268.35,737,2.0191780821917806,4580.2,,Platinum,High Risk,Platinum-High Risk
13750.0,54,75,3602.1800000000003,616,1.6876712328767123,6079.3,26.402124,Platinum,Low Risk,Platinum-Low Risk
13751.0,288,9,296.25,287,0.7863013698630137,232.94,,Bronze,High Risk,Bronze-High Risk
13752.0,124,95,1590.73,527,1.4438356164383561,2296.75,,Gold,High Risk,Gold-High Risk
13753.0,288,80,2094.57,736,2.0164383561643837,4223.57,,Platinum,High Risk,Platinum-High Risk
13754.0,152,21,447.05,436,1.1945205479452055,534.01,,Silver,High Risk,Silver-High Risk
13755.0,4,342,2161.35,62,0.16986301369863013,367.13,15.242423,Silver,Low Risk,Silver-Low Risk
13756.0,2,348,9207.5,723,1.9808219178082191,18238.42,2.8254366,Platinum,Low Risk,Platinum-Low Risk
13757.0,675,8,195.55,674,1.8465753424657534,361.1,70.556786,Silver,Medium Risk,Silver-Medium Risk
13758.0,12,309,9416.98,738,2.021917808219178,19040.36,,Platinum,High Risk,Platinum-High Risk
13759.0,33,25,659.4100000000001,70,0.1917808219178082,126.46,44.480755,Bronze,Low Risk,Bronze-Low Risk
13760.0,54,119,1363.6399999999999,592,1.621917808219178,2211.71,23.408642,Gold,Low Risk,Gold-Low Risk
13761.0,50,122,1952.17,656,1.7972602739726027,3508.56,,Platinum,High Risk,Platinum-High Risk
13762.0,219,35,2472.48,698,1.9123287671232876,4728.19,30.69796,Platinum,Low Risk,Platinum-Low Risk
13763.0,63,50,5217.4400000000005,434,1.189041095890411,6203.75,29.586527,Platinum,Low Risk,Platinum-Low Risk
13764.0,71,376,2953.26,641,1.7561643835616438,5186.41,,Platinum,High Risk,Platinum-High Risk
13765.0,653,17,352.821,652,1.7863013698630137,630.24,61.753685,Silver,Medium Risk,Silver-Medium Risk
13766.0,495,17,190.35,494,1.3534246575342466,257.62,68.36211,Bronze,Medium Risk,Bronze-Medium Risk
13767.0,2,795,35540.53,738,2.021917808219178,71860.03,,Platinum,High Risk,Platinum-High Risk
13768.0,727,33,875.97,730,2.0,1751.94,35.87214,Gold,Low Risk,Gold-Low Risk
13769.0,2,285,5800.42,723,1.9808219178082191,11489.6,3.209906,Platinum,Low Risk,Platinum-Low Risk
13770.0,422,48,785.37,729,1.9972602739726026,1568.59,40.620472,Gold,Low Risk,Gold-Low Risk
13771.0,64,216,5728.82,652,1.7863013698630137,10233.4,,Platinum,High Risk,Platinum-High Risk
13772.0,34,575,3114.22,653,1.789041095890411,5571.47,,Platinum,High Risk,Platinum-High Risk
13773.0,397,19,301.54,659,1.8054794520547945,544.42,65.94516,Silver,Medium Risk,Silver-Medium Risk
13774.0,82,22,345.0,81,0.2219178082191781,76.56,,Bronze,High Risk,Bronze-High Risk
13775.0,591,63,1049.66,590,1.6164383561643836,1696.71,30.201069,Gold,Low Risk,Gold-Low Risk
13776.0,428,2,623.98,427,1.16986301369863,729.97,91.24111,Silver,High Risk,Silver-High Risk
13777.0,1,391,56478.42,737,2.0191780821917806,114039.99,,Platinum,High Risk,Platinum-High Risk
13778.0,103,44,1124.49,564,1.5452054794520549,1737.57,,Gold,High Risk,Gold-High Risk
13779.0,516,27,161.13,515,1.4109589041095891,227.35,71.18355,Bronze,Medium Risk,Bronze-Medium Risk
13780.0,7,100,735.82,406,1.1123287671232878,818.47,,Silver,High Risk,Silver-High Risk
13781.0,251,57,778.83,720,1.9726027397260273,1536.32,46.890717,Gold,Low Risk,Gold-Low Risk
13782.0,13,244,1793.72,732,2.0054794520547947,3597.27,19.376427,Platinum,Low Risk,Platinum-Low Risk
13783.0,488,10,1542.09,672,1.841095890410959,2839.14,38.343803,Gold,Low Risk,Gold-Low Risk
13784.0,10,43,2910.23,450,1.2328767123287672,3587.95,,Platinum,High Risk,Platinum-High Risk
13785.0,429,30,542.49,459,1.2575342465753425,682.2,57.982956,Silver,Medium Risk,Silver-Medium Risk
13786.0,367,124,3358.94,735,2.0136986301369864,6763.89,7.676347,Platinum,Low Risk,Platinum-Low Risk
13787.0,76,86,1222.5,694,1.9013698630136986,2324.42,,Gold,High Risk,Gold-High Risk
13788.0,505,1,3.75,504,1.3808219178082193,5.18,90.6767,Bronze,High Risk,Bronze-High Risk
13789.0,388,18,239.45999999999998,387,1.0602739726027397,253.89,64.66457,Bronze,Medium Risk,Bronze-Medium Risk
13790.0,4,45,348.8,3,0.00821917808219178,2.87,58.006954,Bronze,Medium Risk,Bronze-Medium Risk
13791.0,128,11,1516.0,167,0.4575342465753425,693.62,38.50056,Silver,Low Risk,Silver-Low Risk
13792.0,66,23,383.95,422,1.1561643835616437,443.91,63.765152,Silver,Medium Risk,Silver-Medium Risk
13793.0,647,7,96.0,646,1.7698630136986302,169.91,68.86808,Bronze,Medium Risk,Bronze-Medium Risk
13794.0,547,9,126.03,546,1.4958904109589042,188.53,71.28681,Bronze,Medium Risk,Bronze-Medium Risk
13795.0,388,29,836.3,637,1.7452054794520548,1459.52,39.836197,Gold,Low Risk,Gold-Low Risk
13796.0,499,22,289.7,498,1.3643835616438356,395.26,68.590744,Silver,Medium Risk,Silver-Medium Risk
13797.0,437,78,1179.45,647,1.7726027397260273,2090.7,31.5684,Gold,Low Risk,Gold-Low Risk
13798.0,1,722,75836.87,730,2.0,151673.74,,Platinum,High Risk,Platinum-High Risk
13799.0,117,106,2803.57,643,1.7616438356164383,4938.89,13.567227,Platinum,Low Risk,Platinum-Low Risk
13800.0,310,73,1679.56,736,2.0164383561643837,3386.73,30.856955,Gold,Low Risk,Gold-Low Risk
13801.0,67,23,324.8,66,0.18082191780821918,58.73,64.68194,Bronze,Medium Risk,Bronze-Medium Risk
13802.0,139,448,26259.11,661,1.810958904109589,47554.17,,Platinum,High Risk,Platinum-High Risk
13803.0,255,78,1338.91,618,1.6931506849315068,2266.98,,Gold,High Risk,Gold-High Risk
13804.0,31,169,3208.52,436,1.1945205479452055,3832.64,,Platinum,High Risk,Platinum-High Risk
13805.0,52,13,924.6,128,0.3506849315068493,324.24,,Silver,High Risk,Silver-High Risk
13806.0,64,10,256.38,63,0.1726027397260274,44.25,70.381805,Bronze,Medium Risk,Bronze-Medium Risk
13807.0,367,32,534.8,735,2.0136986301369864,1076.93,,Gold,High Risk,Gold-High Risk
13808.0,6,76,1747.66,96,0.26301369863013696,459.66,,Silver,High Risk,Silver-High Risk
13809.0,305,25,679.7,460,1.2602739726027397,856.61,,Silver,High Risk,Silver-High Risk
13810.0,29,35,1499.01,55,0.1506849315068493,225.88,,Bronze,High Risk,Bronze-High Risk
13811.0,184,13,814.5,238,0.6520547945205479,531.1,,Silver,High Risk,Silver-High Risk
13812.0,42,36,539.0,104,0.28493150684931506,153.58,51.826286,Bronze,Low Risk,Bronze-Low Risk
13813.0,40,143,2765.47,733,2.0082191780821916,5553.67,,Platinum,High Risk,Platinum-High Risk
13814.0,92,79,2257.32,526,1.441095890410959,3253.01,,Gold,High Risk,Gold-High Risk
13815.0,22,356,7475.74,665,1.821917808219178,13620.18,2.7468505,Platinum,Low Risk,Platinum-Low Risk
13816.0,24,28,571.6700000000001,63,0.1726027397260274,98.67,,Bronze,High Risk,Bronze-High Risk
13817.0,29,24,382.98,351,0.9616438356164384,368.29,,Silver,High Risk,Silver-High Risk
13818.0,430,5,61.28,429,1.1753424657534246,72.02,72.87457,Bronze,Medium Risk,Bronze-Medium Risk
13819.0,302,101,2642.35,737,2.0191780821917806,5335.38,,Platinum,High Risk,Platinum-High Risk
13820.0,418,90,660.65,680,1.8630136986301369,1230.8,36.384724,Gold,Low Risk,Gold-Low Risk
13821.0,145,209,1410.73,703,1.926027397260274,2717.1,,Gold,High Risk,Gold-High Risk
13822.0,6,96,632.0,39,0.10684931506849316,67.53,,Bronze,High Risk,Bronze-High Risk
13823.0,19,163,3403.4500000000003,723,1.9808219178082191,6741.63,8.538614,Platinum,Low Risk,Platinum-Low Risk
13824.0,33,100,3314.76,636,1.7424657534246575,5775.86,,Platinum,High Risk,Platinum-High Risk
13825.0,622,40,255.59,729,1.9972602739726026,510.48,69.70962,Silver,Medium Risk,Silver-Medium Risk
13826.0,176,10,189.5,175,0.4794520547945205,90.86,68.23914,Bronze,Medium Risk,Bronze-Medium Risk
13827.0,58,93,412.05,142,0.38904109589041097,160.3,,Bronze,High Risk,Bronze-High Risk
13828.0,22,15,209.49,21,0.057534246575342465,12.05,64.26412,Bronze,Medium Risk,Bronze-Medium Risk
13829.0,421,1,102.0,420,1.1506849315068493,117.37,75.517235,Bronze,High Risk,Bronze-High Risk
13830.0,582,11,156.85000000000002,581,1.5917808219178082,249.67,70.75518,Bronze,Medium Risk,Bronze-Medium Risk
13831.0,16,187,7023.58,728,1.9945205479452055,14008.67,8.313997,Platinum,Low Risk,Platinum-Low Risk
13832.0,19,57,613.6899999999999,421,1.1534246575342466,707.85,,Silver,High Risk,Silver-High Risk
13833.0,159,45,701.36,403,1.104109589041096,774.38,,Silver,High Risk,Silver-High Risk
13834.0,577,16,324.19,668,1.83013698630137,593.31,61.753685,Silver,Medium Risk,Silver-Medium Risk
13835.0,25,71,1095.27,645,1.7671232876712328,1935.48,,Gold,High Risk,Gold-High Risk
13836.0,399,31,620.37,413,1.1315068493150684,701.95,42.217335,Silver,Low Risk,Silver-Low Risk
13837.0,212,19,271.24,317,0.8684931506849315,235.57,,Bronze,High Risk,Bronze-High Risk
13838.0,6,472,1966.09,579,1.5863013698630137,3118.81,,Gold,High Risk,Gold-High Risk
13839.0,486,7,139.95000000000002,485,1.3287671232876712,185.96,71.44592,Bronze,Medium Risk,Bronze-Medium Risk
13840.0,416,40,651.4,415,1.1369863013698631,740.63,44.993774,Silver,Low Risk,Silver-Low Risk
13841.0,253,1,85.0,252,0.6904109589041096,58.68,70.619934,Bronze,Medium Risk,Bronze-Medium Risk
13842.0,59,355,5629.91,660,1.8082191780821917,10180.11,,Platinum,High Risk,Platinum-High Risk
13843.0,381,18,319.75,380,1.0410958904109588,332.89,65.755005,Silver,Medium Risk,Silver-Medium Risk
13844.0,11,20,361.62,10,0.0273972602739726,9.91,61.98027,Bronze,Medium Risk,Bronze-Medium Risk
